"Data","Hora.Chegada","Chamada","Hora.Chamada","Guiche","Tempo.Espera","arrivalTimestamp","servStartTimestamp","turno","Tipo","waitingTime","servDuration","timediff"
"2016/02/22","18:45:18","A384","19:08:42","4","23",2016-02-22 18:45:18,2016-02-22 19:08:42,"3","A",1404,235,56
"2016/02/22","18:45:30","A385","19:09:11","6","23",2016-02-22 18:45:30,2016-02-22 19:09:11,"3","A",1421,222,12
"2016/02/22","18:46:10","A386","19:09:21","10","23",2016-02-22 18:46:10,2016-02-22 19:09:21,"3","A",1391,29,40
"2016/02/22","18:47:06","A387","19:09:28","8","22",2016-02-22 18:47:06,2016-02-22 19:09:28,"3","A",1342,15,56
"2016/02/22","18:47:14","A388","19:09:43","8","22",2016-02-22 18:47:14,2016-02-22 19:09:43,"3","A",1349,304,8
"2016/02/22","18:47:41","A389","19:09:50","10","22",2016-02-22 18:47:41,2016-02-22 19:09:50,"3","A",1329,156,27
"2016/02/22","18:48:28","A390","19:09:53","9","21",2016-02-22 18:48:28,2016-02-22 19:09:53,"3","A",1285,501,47
"2016/02/22","18:49:17","A391","19:11:20","3","22",2016-02-22 18:49:17,2016-02-22 19:11:20,"3","A",1323,1823,49
"2016/02/22","18:49:43","E014","18:51:24","16","1",2016-02-22 18:49:43,2016-02-22 18:51:24,"3","E",101,420,26
"2016/02/22","18:49:54","A392","19:12:26","10","22",2016-02-22 18:49:54,2016-02-22 19:12:26,"3","A",1352,379,11
"2016/02/22","18:50:00","A393","19:12:37","4","22",2016-02-22 18:50:00,2016-02-22 19:12:37,"3","A",1357,100,6
"2016/02/22","18:50:19","A394","19:12:53","6","22",2016-02-22 18:50:19,2016-02-22 19:12:53,"3","A",1354,691,19
"2016/02/22","18:50:22","A395","19:13:54","1","23",2016-02-22 18:50:22,2016-02-22 19:13:54,"3","A",1412,65,3
"2016/02/22","18:50:25","A396","19:14:17","4","23",2016-02-22 18:50:25,2016-02-22 19:14:17,"3","A",1432,258,3
"2016/02/22","18:50:30","A397","19:14:47","8","24",2016-02-22 18:50:30,2016-02-22 19:14:47,"3","A",1457,314,5
"2016/02/22","18:50:57","A398","19:14:59","1","24",2016-02-22 18:50:57,2016-02-22 19:14:59,"3","A",1442,454,27
"2016/02/22","18:51:03","A399","19:18:14","9","27",2016-02-22 18:51:03,2016-02-22 19:18:14,"3","A",1631,16,6
"2016/02/22","18:51:08","A400","19:18:30","9","27",2016-02-22 18:51:08,2016-02-22 19:18:30,"3","A",1642,399,5
"2016/02/22","18:51:15","A401","19:18:35","4","27",2016-02-22 18:51:15,2016-02-22 19:18:35,"3","A",1640,26,7
"2016/02/22","18:51:31","A402","19:18:45","10","27",2016-02-22 18:51:31,2016-02-22 19:18:45,"3","A",1634,1807,16
"2016/02/22","18:52:20","A403","19:19:01","4","26",2016-02-22 18:52:20,2016-02-22 19:19:01,"3","A",1601,284,49
"2016/02/22","18:53:19","A404","19:19:08","7","25",2016-02-22 18:53:19,2016-02-22 19:19:08,"3","A",1549,317,59
"2016/02/22","18:53:38","A405","19:20:01","8","26",2016-02-22 18:53:38,2016-02-22 19:20:01,"3","A",1583,216,19
"2016/02/22","18:53:48","AP006","18:53:49","6","0",2016-02-22 18:53:48,2016-02-22 18:53:49,"3","AP",1,13,10
"2016/02/22","18:54:00","E015","18:58:24","16","4",2016-02-22 18:54:00,2016-02-22 18:58:24,"3","E",264,409,12
"2016/02/22","18:54:10","A406","19:22:33","1","28",2016-02-22 18:54:10,2016-02-22 19:22:33,"3","A",1703,510,10
"2016/02/22","18:54:48","A407","19:23:37","8","28",2016-02-22 18:54:48,2016-02-22 19:23:37,"3","A",1729,840,38
"2016/02/22","18:55:36","A408","19:23:45","4","28",2016-02-22 18:55:36,2016-02-22 19:23:45,"3","A",1689,95,48
"2016/02/22","18:55:47","A409","19:24:24","6","28",2016-02-22 18:55:47,2016-02-22 19:24:24,"3","A",1717,220,11
"2016/02/22","18:55:55","A410","19:24:25","7","28",2016-02-22 18:55:55,2016-02-22 19:24:25,"3","A",1710,67,8
"2016/02/22","18:56:16","A411","19:25:09","9","28",2016-02-22 18:56:16,2016-02-22 19:25:09,"3","A",1733,358,21
"2016/02/22","18:56:19","A412","19:25:20","4","29",2016-02-22 18:56:19,2016-02-22 19:25:20,"3","A",1741,239,3
"2016/02/22","18:56:50","A413","19:25:32","7","28",2016-02-22 18:56:50,2016-02-22 19:25:32,"3","A",1722,729,31
"2016/02/22","18:57:45","A414","19:28:04","6","30",2016-02-22 18:57:45,2016-02-22 19:28:04,"3","A",1819,530,55
"2016/02/22","18:57:48","A415","19:29:19","4","31",2016-02-22 18:57:48,2016-02-22 19:29:19,"3","A",1891,78,3
"2016/02/22","18:58:28","A416","19:30:37","4","32",2016-02-22 18:58:28,2016-02-22 19:30:37,"3","A",1929,91,40
"2016/02/22","18:58:34","A417","19:31:03","1","32",2016-02-22 18:58:34,2016-02-22 19:31:03,"3","A",1949,664,6
"2016/02/22","18:59:30","A418","19:31:07","9","31",2016-02-22 18:59:30,2016-02-22 19:31:07,"3","A",1897,13,56
"2016/02/22","18:59:36","A419","19:31:20","9","31",2016-02-22 18:59:36,2016-02-22 19:31:20,"3","A",1904,35,6
"2016/02/22","18:59:43","A420","19:31:55","9","32",2016-02-22 18:59:43,2016-02-22 19:31:55,"3","A",1932,13,7
"2016/02/23","18:01:47","A245","18:05:42","9","3",2016-02-23 18:01:47,2016-02-23 18:05:42,"3","A",235,57,391
"2016/02/23","18:01:56","A246","18:06:09","8","4",2016-02-23 18:01:56,2016-02-23 18:06:09,"3","A",253,453,9
"2016/02/23","18:05:30","A247","18:06:39","9","1",2016-02-23 18:05:30,2016-02-23 18:06:39,"3","A",69,330,214
"2016/02/23","18:06:43","A248","18:08:06","10","1",2016-02-23 18:06:43,2016-02-23 18:08:06,"3","A",83,64,73
"2016/02/23","18:07:21","A249","18:09:10","10","1",2016-02-23 18:07:21,2016-02-23 18:09:10,"3","A",109,41,38
"2016/02/23","18:07:25","A250","18:09:51","10","2",2016-02-23 18:07:25,2016-02-23 18:09:51,"3","A",146,294,4
"2016/02/23","18:07:31","A251","18:11:08","4","3",2016-02-23 18:07:31,2016-02-23 18:11:08,"3","A",217,143,6
"2016/02/23","18:07:42","A252","18:12:09","9","4",2016-02-23 18:07:42,2016-02-23 18:12:09,"3","A",267,534,11
"2016/02/23","18:08:02","A253","18:12:45","7","4",2016-02-23 18:08:02,2016-02-23 18:12:45,"3","A",283,1228,20
"2016/02/23","18:08:43","A254","18:13:31","4","4",2016-02-23 18:08:43,2016-02-23 18:13:31,"3","A",288,163,41
"2016/02/23","18:10:16","A255","18:13:42","8","3",2016-02-23 18:10:16,2016-02-23 18:13:42,"3","A",206,2042,93
"2016/02/23","18:11:00","A256","18:14:21","3","3",2016-02-23 18:11:00,2016-02-23 18:14:21,"3","A",201,456,44
"2016/02/23","18:11:30","A257","18:14:45","10","3",2016-02-23 18:11:30,2016-02-23 18:14:45,"3","A",195,208,30
"2016/02/23","18:11:50","A258","18:16:14","4","4",2016-02-23 18:11:50,2016-02-23 18:16:14,"3","A",264,425,20
"2016/02/23","18:13:10","A259","18:18:13","10","5",2016-02-23 18:13:10,2016-02-23 18:18:13,"3","A",303,345,80
"2016/02/23","18:13:32","A260","18:21:03","9","7",2016-02-23 18:13:32,2016-02-23 18:21:03,"3","A",451,669,22
"2016/02/23","18:14:49","A261","18:21:57","3","7",2016-02-23 18:14:49,2016-02-23 18:21:57,"3","A",428,174,77
"2016/02/23","18:16:23","A262","18:23:19","4","6",2016-02-23 18:16:23,2016-02-23 18:23:19,"3","A",416,312,94
"2016/02/23","18:17:15","A263","18:23:58","10","6",2016-02-23 18:17:15,2016-02-23 18:23:58,"3","A",403,278,52
"2016/02/23","18:18:23","A264","18:24:51","3","6",2016-02-23 18:18:23,2016-02-23 18:24:51,"3","A",388,609,68
"2016/02/23","18:18:27","A265","18:28:31","4","10",2016-02-23 18:18:27,2016-02-23 18:28:31,"3","A",604,153,4
"2016/02/23","18:19:02","A266","18:28:36","10","9",2016-02-23 18:19:02,2016-02-23 18:28:36,"3","A",574,358,35
"2016/02/23","18:19:27","A267","18:31:04","4","11",2016-02-23 18:19:27,2016-02-23 18:31:04,"3","A",697,288,25
"2016/02/23","18:19:37","A268","18:32:12","9","12",2016-02-23 18:19:37,2016-02-23 18:32:12,"3","A",755,166,10
"2016/02/23","18:21:41","A269","18:33:13","7","11",2016-02-23 18:21:41,2016-02-23 18:33:13,"3","A",692,445,124
"2016/02/23","18:22:18","A270","18:34:34","10","12",2016-02-23 18:22:18,2016-02-23 18:34:34,"3","A",736,386,37
"2016/02/23","18:22:32","A271","18:34:58","9","12",2016-02-23 18:22:32,2016-02-23 18:34:58,"3","A",746,281,14
"2016/02/23","18:23:02","A272","18:35:00","3","11",2016-02-23 18:23:02,2016-02-23 18:35:00,"3","A",718,323,30
"2016/02/23","18:26:37","A273","18:35:52","4","9",2016-02-23 18:26:37,2016-02-23 18:35:52,"3","A",555,378,215
"2016/02/23","18:27:05","A274","18:38:15","1","11",2016-02-23 18:27:05,2016-02-23 18:38:15,"3","A",670,18,28
"2016/02/23","18:27:08","A275","18:38:33","1","11",2016-02-23 18:27:08,2016-02-23 18:38:33,"3","A",685,742,3
"2016/02/23","18:27:34","A276","18:39:39","9","12",2016-02-23 18:27:34,2016-02-23 18:39:39,"3","A",725,158,26
"2016/02/23","18:27:56","A277","18:40:23","3","12",2016-02-23 18:27:56,2016-02-23 18:40:23,"3","A",747,261,22
"2016/02/23","18:28:06","A278","18:40:38","7","12",2016-02-23 18:28:06,2016-02-23 18:40:38,"3","A",752,663,10
"2016/02/23","18:28:23","A279","18:41:00","10","12",2016-02-23 18:28:23,2016-02-23 18:41:00,"3","A",757,270,17
"2016/02/23","18:28:30","A280","18:42:10","4","13",2016-02-23 18:28:30,2016-02-23 18:42:10,"3","A",820,421,7
"2016/02/23","18:30:01","A281","18:42:17","9","12",2016-02-23 18:30:01,2016-02-23 18:42:17,"3","A",736,678,91
"2016/02/23","18:30:37","A282","18:44:44","3","14",2016-02-23 18:30:37,2016-02-23 18:44:44,"3","A",847,225,36
"2016/02/23","18:31:50","A283","18:45:30","10","13",2016-02-23 18:31:50,2016-02-23 18:45:30,"3","A",820,1092,73
"2016/02/23","18:31:57","A284","18:47:44","8","15",2016-02-23 18:31:57,2016-02-23 18:47:44,"3","A",947,86,7
"2016/02/23","18:32:07","A285","18:48:29","3","16",2016-02-23 18:32:07,2016-02-23 18:48:29,"3","A",982,222,10
"2016/02/23","18:32:32","A286","18:49:10","8","16",2016-02-23 18:32:32,2016-02-23 18:49:10,"3","A",998,198,25
"2016/02/23","18:34:20","A287","18:49:11","4","14",2016-02-23 18:34:20,2016-02-23 18:49:11,"3","A",891,405,108
"2016/02/23","18:34:33","A288","18:50:55","1","16",2016-02-23 18:34:33,2016-02-23 18:50:55,"3","A",982,975,13
"2016/02/23","18:35:12","A289","18:51:41","7","16",2016-02-23 18:35:12,2016-02-23 18:51:41,"3","A",989,384,39
"2016/02/23","18:36:04","A290","18:52:11","3","16",2016-02-23 18:36:04,2016-02-23 18:52:11,"3","A",967,323,52
"2016/02/23","18:36:34","A291","18:52:28","8","15",2016-02-23 18:36:34,2016-02-23 18:52:28,"3","A",954,273,30
"2016/02/23","18:37:57","A292","18:53:35","9","15",2016-02-23 18:37:57,2016-02-23 18:53:35,"3","A",938,246,83
"2016/02/23","18:39:23","A293","18:55:56","4","16",2016-02-23 18:39:23,2016-02-23 18:55:56,"3","A",993,248,86
"2016/02/23","18:39:30","A294","18:57:01","8","17",2016-02-23 18:39:30,2016-02-23 18:57:01,"3","A",1051,29,7
"2016/02/23","18:41:03","A295","18:57:30","8","16",2016-02-23 18:41:03,2016-02-23 18:57:30,"3","A",987,264,93
"2016/02/23","18:42:24","A296","18:57:34","3","15",2016-02-23 18:42:24,2016-02-23 18:57:34,"3","A",910,241,81
"2016/02/23","18:42:37","A297","18:57:41","9","15",2016-02-23 18:42:37,2016-02-23 18:57:41,"3","A",904,642,13
"2016/02/23","18:43:15","A298","18:58:05","7","14",2016-02-23 18:43:15,2016-02-23 18:58:05,"3","A",890,863,38
"2016/02/23","18:43:20","A299","19:00:04","4","16",2016-02-23 18:43:20,2016-02-23 19:00:04,"3","A",1004,139,5
"2016/02/23","18:44:10","A300","19:01:35","3","17",2016-02-23 18:44:10,2016-02-23 19:01:35,"3","A",1045,16,50
"2016/02/23","18:44:22","A301","19:01:51","3","17",2016-02-23 18:44:22,2016-02-23 19:01:51,"3","A",1049,14,12
"2016/02/23","18:44:28","A302","19:01:54","8","17",2016-02-23 18:44:28,2016-02-23 19:01:54,"3","A",1046,263,6
"2016/02/23","18:44:34","A303","19:02:05","3","17",2016-02-23 18:44:34,2016-02-23 19:02:05,"3","A",1051,591,6
"2016/02/23","18:44:40","A304","19:02:23","4","17",2016-02-23 18:44:40,2016-02-23 19:02:23,"3","A",1063,254,6
"2016/02/23","18:44:58","A305","19:03:42","10","18",2016-02-23 18:44:58,2016-02-23 19:03:42,"3","A",1124,48,18
"2016/02/23","18:45:46","E010","18:47:16","16","1",2016-02-23 18:45:46,2016-02-23 18:47:16,"3","E",90,490,48
"2016/02/23","18:46:49","A306","19:04:30","10","17",2016-02-23 18:46:49,2016-02-23 19:04:30,"3","A",1061,256,63
"2016/02/23","18:47:50","A307","19:06:17","8","18",2016-02-23 18:47:50,2016-02-23 19:06:17,"3","A",1107,585,61
"2016/02/23","18:47:55","A308","19:06:37","4","18",2016-02-23 18:47:55,2016-02-23 19:06:37,"3","A",1122,149,5
"2016/02/23","18:48:07","A309","19:07:10","1","19",2016-02-23 18:48:07,2016-02-23 19:07:10,"3","A",1143,338,12
"2016/02/23","18:48:14","A310","19:08:23","9","20",2016-02-23 18:48:14,2016-02-23 19:08:23,"3","A",1209,455,7
"2016/02/23","18:48:22","A311","19:08:46","10","20",2016-02-23 18:48:22,2016-02-23 19:08:46,"3","A",1224,253,8
"2016/02/23","18:48:38","A312","19:09:06","4","20",2016-02-23 18:48:38,2016-02-23 19:09:06,"3","A",1228,186,16
"2016/02/23","18:48:46","A313","19:11:56","3","23",2016-02-23 18:48:46,2016-02-23 19:11:56,"3","A",1390,210,8
"2016/02/23","18:49:25","A314","19:12:12","4","22",2016-02-23 18:49:25,2016-02-23 19:12:12,"3","A",1367,130,39
"2016/02/23","18:49:31","A315","19:12:28","7","22",2016-02-23 18:49:31,2016-02-23 19:12:28,"3","A",1377,156,6
"2016/02/23","18:52:23","A316","19:12:48","1","20",2016-02-23 18:52:23,2016-02-23 19:12:48,"3","A",1225,330,172
"2016/02/23","18:52:37","A317","19:12:59","10","20",2016-02-23 18:52:37,2016-02-23 19:12:59,"3","A",1222,194,14
"2016/02/23","18:52:45","A318","19:14:22","4","21",2016-02-23 18:52:45,2016-02-23 19:14:22,"3","A",1297,236,8
"2016/02/23","18:53:24","E011","18:55:26","16","2",2016-02-23 18:53:24,2016-02-23 18:55:26,"3","E",122,748,39
"2016/02/23","18:53:31","A319","19:15:04","7","21",2016-02-23 18:53:31,2016-02-23 19:15:04,"3","A",1293,180,7
"2016/02/23","18:53:54","A320","19:15:26","3","21",2016-02-23 18:53:54,2016-02-23 19:15:26,"3","A",1292,219,23
"2016/02/23","18:53:58","A321","19:15:58","9","22",2016-02-23 18:53:58,2016-02-23 19:15:58,"3","A",1320,281,4
"2016/02/23","18:54:06","A322","19:16:02","8","21",2016-02-23 18:54:06,2016-02-23 19:16:02,"3","A",1316,96,8
"2016/02/23","18:54:11","A323","19:16:13","10","22",2016-02-23 18:54:11,2016-02-23 19:16:13,"3","A",1322,380,5
"2016/02/23","18:54:42","A324","19:17:38","8","22",2016-02-23 18:54:42,2016-02-23 19:17:38,"3","A",1376,15,31
"2016/02/23","18:54:47","A325","19:17:53","8","23",2016-02-23 18:54:47,2016-02-23 19:17:53,"3","A",1386,8,5
"2016/02/23","18:54:53","A326","19:18:01","8","23",2016-02-23 18:54:53,2016-02-23 19:18:01,"3","A",1388,268,6
"2016/02/23","18:55:04","A327","19:18:04","7","23",2016-02-23 18:55:04,2016-02-23 19:18:04,"3","A",1380,361,11
"2016/02/23","18:55:09","A328","19:18:18","4","23",2016-02-23 18:55:09,2016-02-23 19:18:18,"3","A",1389,20,5
"2016/02/23","18:55:30","A329","19:18:18","1","22",2016-02-23 18:55:30,2016-02-23 19:18:18,"3","A",1368,414,21
"2016/02/23","18:55:48","A330","19:18:38","4","22",2016-02-23 18:55:48,2016-02-23 19:18:38,"3","A",1370,235,18
"2016/02/23","18:57:09","A331","19:19:05","3","21",2016-02-23 18:57:09,2016-02-23 19:19:05,"3","A",1316,91,81
"2016/02/23","18:57:16","A332","19:20:36","3","23",2016-02-23 18:57:16,2016-02-23 19:20:36,"3","A",1400,166,7
"2016/02/23","18:57:36","A333","19:20:39","9","23",2016-02-23 18:57:36,2016-02-23 19:20:39,"3","A",1383,746,20
"2016/02/23","18:57:43","A334","19:22:29","8","24",2016-02-23 18:57:43,2016-02-23 19:22:29,"3","A",1486,28,7
"2016/02/23","18:57:52","A335","19:22:33","10","24",2016-02-23 18:57:52,2016-02-23 19:22:33,"3","A",1481,38,9
"2016/02/23","18:58:02","A336","19:22:33","4","24",2016-02-23 18:58:02,2016-02-23 19:22:33,"3","A",1471,19,10
"2016/02/23","18:58:11","A337","19:22:52","4","24",2016-02-23 18:58:11,2016-02-23 19:22:52,"3","A",1481,27,9
"2016/02/23","18:59:12","A338","19:22:57","8","23",2016-02-23 18:59:12,2016-02-23 19:22:57,"3","A",1425,273,61
"2016/02/23","18:59:18","A339","19:23:11","10","23",2016-02-23 18:59:18,2016-02-23 19:23:11,"3","A",1433,154,6
"2016/02/23","18:59:22","A340","19:23:19","4","23",2016-02-23 18:59:22,2016-02-23 19:23:19,"3","A",1437,195,4
"2016/02/23","18:59:27","A341","19:23:22","3","23",2016-02-23 18:59:27,2016-02-23 19:23:22,"3","A",1435,279,5
"2016/02/23","18:59:32","A342","19:24:05","7","24",2016-02-23 18:59:32,2016-02-23 19:24:05,"3","A",1473,426,5
"2016/02/23","18:59:41","A343","19:24:13","6","24",2016-02-23 18:59:41,2016-02-23 19:24:13,"3","A",1472,266,9
"2016/02/23","18:59:49","A344","19:25:12","1","25",2016-02-23 18:59:49,2016-02-23 19:25:12,"3","A",1523,341,8
"2016/02/23","18:59:55","A345","19:25:45","10","25",2016-02-23 18:59:55,2016-02-23 19:25:45,"3","A",1550,603,6
"2016/02/24","18:01:11","A193","18:01:35","9","0",2016-02-24 18:01:11,2016-02-24 18:01:35,"3","A",24,409,197
"2016/02/24","18:01:28","A194","18:03:57","8","2",2016-02-24 18:01:28,2016-02-24 18:03:57,"3","A",149,181,17
"2016/02/24","18:02:17","A195","18:03:58","3","1",2016-02-24 18:02:17,2016-02-24 18:03:58,"3","A",101,283,49
"2016/02/24","18:02:40","A196","18:06:33","6","3",2016-02-24 18:02:40,2016-02-24 18:06:33,"3","A",233,13141,23
"2016/02/24","18:03:18","A197","18:06:58","8","3",2016-02-24 18:03:18,2016-02-24 18:06:58,"3","A",220,712,38
"2016/02/24","18:04:20","A198","18:08:24","9","4",2016-02-24 18:04:20,2016-02-24 18:08:24,"3","A",244,199,62
"2016/02/24","18:05:50","A199","18:08:37","10","2",2016-02-24 18:05:50,2016-02-24 18:08:37,"3","A",167,623,90
"2016/02/24","18:07:13","A200","18:08:41","3","1",2016-02-24 18:07:13,2016-02-24 18:08:41,"3","A",88,1553,83
"2016/02/24","18:07:46","A201","18:11:43","9","3",2016-02-24 18:07:46,2016-02-24 18:11:43,"3","A",237,76,33
"2016/02/24","18:08:33","A202","18:12:59","9","4",2016-02-24 18:08:33,2016-02-24 18:12:59,"3","A",266,384,47
"2016/02/24","18:11:50","A203","18:18:50","8","7",2016-02-24 18:11:50,2016-02-24 18:18:50,"3","A",420,272,197
"2016/02/24","18:12:09","A204","18:19:00","10","6",2016-02-24 18:12:09,2016-02-24 18:19:00,"3","A",411,173,19
"2016/02/24","18:13:45","A205","18:19:23","9","5",2016-02-24 18:13:45,2016-02-24 18:19:23,"3","A",338,507,96
"2016/02/24","18:14:12","A206","18:21:53","10","7",2016-02-24 18:14:12,2016-02-24 18:21:53,"3","A",461,2116,27
"2016/02/24","18:14:53","A207","18:23:22","8","8",2016-02-24 18:14:53,2016-02-24 18:23:22,"3","A",509,141,41
"2016/02/24","18:15:10","A208","18:25:07","7","9",2016-02-24 18:15:10,2016-02-24 18:25:07,"3","A",597,21,17
"2016/02/24","18:15:59","A209","18:25:28","7","9",2016-02-24 18:15:59,2016-02-24 18:25:28,"3","A",569,1195,49
"2016/02/24","18:17:26","A210","18:25:43","8","8",2016-02-24 18:17:26,2016-02-24 18:25:43,"3","A",497,27,87
"2016/02/24","18:19:03","A211","18:26:10","8","7",2016-02-24 18:19:03,2016-02-24 18:26:10,"3","A",427,1322,97
"2016/02/24","18:19:49","A212","18:27:50","9","8",2016-02-24 18:19:49,2016-02-24 18:27:50,"3","A",481,197,46
"2016/02/24","18:22:50","A213","18:31:07","9","8",2016-02-24 18:22:50,2016-02-24 18:31:07,"3","A",497,336,181
"2016/02/24","18:23:29","A214","18:31:14","4","7",2016-02-24 18:23:29,2016-02-24 18:31:14,"3","A",465,365,39
"2016/02/24","18:24:11","A215","18:34:34","3","10",2016-02-24 18:24:11,2016-02-24 18:34:34,"3","A",623,294,42
"2016/02/24","18:26:45","A216","18:36:43","9","9",2016-02-24 18:26:45,2016-02-24 18:36:43,"3","A",598,16,154
"2016/02/24","18:27:33","A217","18:36:59","9","9",2016-02-24 18:27:33,2016-02-24 18:36:59,"3","A",566,357,48
"2016/02/24","18:28:58","A218","18:37:19","4","8",2016-02-24 18:28:58,2016-02-24 18:37:19,"3","A",501,203,85
"2016/02/24","18:29:09","A219","18:39:28","3","10",2016-02-24 18:29:09,2016-02-24 18:39:28,"3","A",619,222,11
"2016/02/24","18:29:17","A220","18:40:42","4","11",2016-02-24 18:29:17,2016-02-24 18:40:42,"3","A",685,235,8
"2016/02/24","18:29:50","A221","18:42:56","9","13",2016-02-24 18:29:50,2016-02-24 18:42:56,"3","A",786,13,33
"2016/02/24","18:30:22","A222","18:43:09","9","12",2016-02-24 18:30:22,2016-02-24 18:43:09,"3","A",767,427,32
"2016/02/24","18:30:27","A223","18:43:10","3","12",2016-02-24 18:30:27,2016-02-24 18:43:10,"3","A",763,91,5
"2016/02/24","18:30:51","A224","18:44:37","4","13",2016-02-24 18:30:51,2016-02-24 18:44:37,"3","A",826,133,24
"2016/02/24","18:30:59","A225","18:44:41","3","13",2016-02-24 18:30:59,2016-02-24 18:44:41,"3","A",822,237,8
"2016/02/24","18:32:10","A226","18:45:23","7","13",2016-02-24 18:32:10,2016-02-24 18:45:23,"3","A",793,22,71
"2016/02/24","18:32:19","A227","18:45:45","7","13",2016-02-24 18:32:19,2016-02-24 18:45:45,"3","A",806,210,9
"2016/02/24","18:32:58","A228","18:46:50","4","13",2016-02-24 18:32:58,2016-02-24 18:46:50,"3","A",832,192,39
"2016/02/24","18:34:25","A229","18:48:12","8","13",2016-02-24 18:34:25,2016-02-24 18:48:12,"3","A",827,910,87
"2016/02/24","18:35:25","A230","18:48:38","3","13",2016-02-24 18:35:25,2016-02-24 18:48:38,"3","A",793,181,60
"2016/02/24","18:36:09","A231","18:49:15","7","13",2016-02-24 18:36:09,2016-02-24 18:49:15,"3","A",786,234,44
"2016/02/24","18:36:20","A232","18:50:02","4","13",2016-02-24 18:36:20,2016-02-24 18:50:02,"3","A",822,181,11
"2016/02/24","18:37:50","A233","18:50:16","9","12",2016-02-24 18:37:50,2016-02-24 18:50:16,"3","A",746,629,90
"2016/02/24","18:38:03","A234","18:51:39","3","13",2016-02-24 18:38:03,2016-02-24 18:51:39,"3","A",816,21,13
"2016/02/24","18:38:20","A235","18:52:00","3","13",2016-02-24 18:38:20,2016-02-24 18:52:00,"3","A",820,268,17
"2016/02/24","18:38:48","A236","18:53:03","4","14",2016-02-24 18:38:48,2016-02-24 18:53:03,"3","A",855,17,28
"2016/02/24","18:38:56","A237","18:53:09","7","14",2016-02-24 18:38:56,2016-02-24 18:53:09,"3","A",853,473,8
"2016/02/24","18:40:00","A238","18:53:20","4","13",2016-02-24 18:40:00,2016-02-24 18:53:20,"3","A",800,425,64
"2016/02/24","18:40:03","A239","18:56:28","3","16",2016-02-24 18:40:03,2016-02-24 18:56:28,"3","A",985,582,3
"2016/02/24","18:41:21","A240","18:57:09","10","15",2016-02-24 18:41:21,2016-02-24 18:57:09,"3","A",948,32,78
"2016/02/24","18:41:27","A241","18:57:41","10","16",2016-02-24 18:41:27,2016-02-24 18:57:41,"3","A",974,228,6
"2016/02/24","18:41:39","A242","19:00:25","4","18",2016-02-24 18:41:39,2016-02-24 19:00:25,"3","A",1126,617,12
"2016/02/24","18:41:46","A243","19:00:45","9","18",2016-02-24 18:41:46,2016-02-24 19:00:45,"3","A",1139,52,7
"2016/02/24","18:41:52","A244","19:01:02","7","19",2016-02-24 18:41:52,2016-02-24 19:01:02,"3","A",1150,379,6
"2016/02/24","18:42:21","A245","19:01:29","10","19",2016-02-24 18:42:21,2016-02-24 19:01:29,"3","A",1148,578,29
"2016/02/24","18:42:46","A246","19:03:22","8","20",2016-02-24 18:42:46,2016-02-24 19:03:22,"3","A",1236,807,25
"2016/02/24","18:42:58","A247","19:06:10","3","23",2016-02-24 18:42:58,2016-02-24 19:06:10,"3","A",1392,39,12
"2016/02/24","18:43:58","A248","19:06:49","3","22",2016-02-24 18:43:58,2016-02-24 19:06:49,"3","A",1371,105,60
"2016/02/24","18:45:34","A249","19:07:21","7","21",2016-02-24 18:45:34,2016-02-24 19:07:21,"3","A",1307,392,96
"2016/02/24","18:45:54","A250","19:08:34","3","22",2016-02-24 18:45:54,2016-02-24 19:08:34,"3","A",1360,682,20
"2016/02/24","18:46:00","A251","19:10:42","4","24",2016-02-24 18:46:00,2016-02-24 19:10:42,"3","A",1482,277,6
"2016/02/24","18:46:05","A252","19:11:07","10","25",2016-02-24 18:46:05,2016-02-24 19:11:07,"3","A",1502,406,5
"2016/02/24","18:46:51","A253","19:11:07","9","24",2016-02-24 18:46:51,2016-02-24 19:11:07,"3","A",1456,59,46
"2016/02/24","18:47:04","A254","19:12:06","9","25",2016-02-24 18:47:04,2016-02-24 19:12:06,"3","A",1502,314,13
"2016/02/24","18:48:11","A255","19:13:53","7","25",2016-02-24 18:48:11,2016-02-24 19:13:53,"3","A",1542,563,67
"2016/02/24","18:48:44","A256","19:15:19","4","26",2016-02-24 18:48:44,2016-02-24 19:15:19,"3","A",1595,15,33
"2016/02/24","18:48:55","A257","19:15:34","4","26",2016-02-24 18:48:55,2016-02-24 19:15:34,"3","A",1599,14,11
"2016/02/24","18:49:04","A258","19:15:48","4","26",2016-02-24 18:49:04,2016-02-24 19:15:48,"3","A",1604,9,9
"2016/02/24","18:49:11","A259","19:15:57","4","26",2016-02-24 18:49:11,2016-02-24 19:15:57,"3","A",1606,8,7
"2016/02/24","18:49:47","A260","19:16:05","4","26",2016-02-24 18:49:47,2016-02-24 19:16:05,"3","A",1578,10,36
"2016/02/24","18:49:53","A261","19:16:15","4","26",2016-02-24 18:49:53,2016-02-24 19:16:15,"3","A",1582,10,6
"2016/02/24","18:50:30","A262","19:16:25","4","25",2016-02-24 18:50:30,2016-02-24 19:16:25,"3","A",1555,8,37
"2016/02/24","18:50:45","A263","19:16:33","4","25",2016-02-24 18:50:45,2016-02-24 19:16:33,"3","A",1548,10,15
"2016/02/24","18:51:51","A264","19:16:43","4","24",2016-02-24 18:51:51,2016-02-24 19:16:43,"3","A",1492,13,66
